"name","category","component_url","copied_link","thumbnail_url","thumbnail_file","status"
"BestNumberCounter · Animated number counter","Categories","https://www.framer.com/community/marketplace/components/bestnumbercounter/","https://framer.com/m/BestNumberCounter-EMO0.js@u6iHEWtbJGxKHfkTizlt","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ZOYHZZrFw3ywrPPhpfuD/bestnumbercounter-WoaTwna6hUs637OclAqcEqnX0w1IIv","output/thumbnails/bestnumbercounter.png","Copied component [paste]"
"Better Counter · The boring good counter","Categories","https://www.framer.com/community/marketplace/components/better-counter/","https://framer.com/m/Better-Counter-gIUmcj.js@iE0jL4pvaIv00SciRS7C","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Ls670E2bGsRQy6zjvmSe/better-counter-abyAPasanVM7s3NSc5hzv0C1AcZmQU","output/thumbnails/better-counter.jpg","Copied component [paste]"
"Better Grain · Texture without the tax","Categories","https://www.framer.com/community/marketplace/components/better-grain/","https://framer.com/m/BetterGrain-TmcP.js@H9tY8eibth3va7RETNSp","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/74b6f1af-e323-4a02-9c54-46f511512cea/6geoi4jb","output/thumbnails/better-grain.png","Copied component [paste]"
"Better Lottie · Free Utilities Component","Categories","https://www.framer.com/community/marketplace/components/better-lottie/","https://framer.com/m/Better-Lottie-F3wDxu.js@LDoWYeeOr2HTjNd9DbkO","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Dj4m54EV9f6peOcashC6/better-lottie-eJoNa6kGzsLXC5T97u3jLCIxd4BtUJ","output/thumbnails/better-lottie.jpg","Copied component [paste]"
"BG Animation w Icons · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/bg-animation-w-icons/","https://framer.com/m/IconBackground-hDXI.js@TGWqL8PHVBV5qFCeEQFS","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/nkbBnlU4gpboshh6MJQw/bg-animation-w-icons-ZLHQ1sXUYxSH1CqYdDdvyAQk4VRF3D","output/thumbnails/bg-animation-w-icons.jpg","Copied component [paste]"
"Binary Flicker · Binary Flicker","Categories","https://www.framer.com/community/marketplace/components/binary-flicker/","https://framer.com/m/Text-flicker-EHLwWt.js@Ik9KvcZ0idaJqOvWbwb4","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/fobB3YGtdmweoYIbApcT/binary-flicker-8t7HgdbYqHiGSOFINHBV2zFwpCOqph","output/thumbnails/binary-flicker.png","Copied component [paste]"
"BionicReading Effect · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/bionicreading-effect/","https://framer.com/m/BionicReadingEffect-Utdc.js@2SvSsBi2GH73h5IJtzbl","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ardIvotrBOOIqb4oHvgt/bionicreading-effect-pgNf3PMLvo9PnDhReZR0alVAyfdVar","output/thumbnails/bionicreading-effect.png","Copied component [paste]"
"Black Hole Effect · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/black-hole-effect/","https://framer.com/m/BlackHoleEffect-7wf9.js@mW3Ph2ICtRp0vUGglQCU","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/7U8OoSYWGOXlDkmohBQ0/black-hole-effect-0d63sCFqbYOBhpqmDCoWE1nAmRi1Ul","output/thumbnails/black-hole-effect.png","Copied component [paste]"
"Black Hole Galaxy · Interactive black hole galaxy.","Categories","https://www.framer.com/community/marketplace/components/black-hole-galaxy/","https://framer.com/m/Galaxy-3D-pLJO0S.js@BF20R3TAqRhQVdcnba5H","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/MHzilJtUVL1qFY5Bku4P/black-hole-galaxy-9zkZnhpqx5nWHH2N4yZRu3qaNBGgYG","output/thumbnails/black-hole-galaxy.png","Copied component [paste]"
"Blend Text · Free Typography Component","Categories","https://www.framer.com/community/marketplace/components/blend-text/","https://framer.com/m/BlendText-2sgm.js@4POzaG4uXwifgaB7JKJy","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ct82wm1GziaXrYx4FOSj/blend-text-ViJ6ojJZkzwga9ybaNEK7sZeDHW4yk","output/thumbnails/blend-text.jpg","Copied component [paste]"
"Blob Cursor Follow · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/blob-cursor-follow/","https://framer.com/m/LiquidBlob-w3yc.js@HMyLNIf59llvs9uOn7Qa","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/zdLg0afMLHU1QvYugEEy/blob-cursor-follow-Jyn8FaZ0r1FkRIVcNlOLGjrNhNC7jD","output/thumbnails/blob-cursor-follow.png","Copied component [paste]"
"Blob Featured Works · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/blob-featured-works/","https://framer.com/m/Featured-Works-vGmSDh.js@MkL5BPe0tFuqNXtkmj0O","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/rgayV1J3O8vAqNCx0EZS/blob-featured-works-rSu9S4INnkhnjzYVOhJIyz3bnKQiWC","output/thumbnails/blob-featured-works.png","Copied component [paste]"
"Blob Frames · Organic image shape frames","Categories","https://www.framer.com/community/marketplace/components/blob-frames/","https://framer.com/m/Blob-Frames-P87O2J.js@UNS7yVNVH8TcIFjPczjd","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/f81c41fa-394a-4fd0-af43-73796161dfff/857n7dax","output/thumbnails/blob-frames.png","Copied component [paste]"
"Big Knob Toggle · The art of the oversized element.","Categories","https://www.framer.com/community/marketplace/components/blobble/","https://framer.com/m/Blobble-YxDMSE.js@zo1JIenqcafZfA2l3JE4","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/JZiedHCDbolJLeoF3XOH/blobble-oGDx7ljo7yfbkth13hL1e7je7M6qxT","output/thumbnails/blobble.png","Copied component [paste]"
"Block Text Reveal · Words & Lines Come Alive on Scroll","Categories","https://www.framer.com/community/marketplace/components/block-text-reveal/","https://framer.com/m/Block-Text-Reveal-c0ipc2.js@FN1tkLK0SrJngThTT1u0","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/D2Y77nxgTnUh1MFILtne/block-text-reveal-moTlrL13ilSoGPGLN09IidPUVsjvfO","output/thumbnails/block-text-reveal.png","Copied component [paste]"
"BlockGame · Free Utilities Component","Categories","https://www.framer.com/community/marketplace/components/blockgame/","https://framer.com/m/BlockGame-eqQTOD.js@wBzcqiGEOwrOdfqEcJtC","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/CoaepDf3xid2yR25PTEL/blockgame-QwhBm6cXFlBBQgWAQtbjjtOXS2uw8M","output/thumbnails/blockgame.png","Copied component [paste]"
"Blocks · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/blocks/","https://framer.com/m/Blocks-tNRG.js@nAqQyMymbLHKdwhpBAyz","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/l4k5FWSuoVB2tTQ4Cm8K/blocks-lAliBVjv3sKNZ298iwjY6fIbH6XfjB","output/thumbnails/blocks.png","Copied component [paste]"
"Blog(Article) Card · A clean, responsive blog card.","Categories","https://www.framer.com/community/marketplace/components/blog-article-card/","https://framer.com/m/BlogCard-gj9QMT.js@7MyHKewJXS1aUIKPvSp0","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/bb7b40ff-0dbc-4830-887d-df4e4dd3641e/fj443z4y","output/thumbnails/blog-article-card.png","Copied component [paste]"
"Blog Card · Free CMS Component","Categories","https://www.framer.com/community/marketplace/components/blog-card/","https://framer.com/m/Blog-Card-qc73.js@xtdHFX298dlfXyRCpQG2","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/RS5lx9SQaF4ryfkGVcNi/blog-card-FHrlRPrTkdnIRTdPgWKLyJkLdex9eW","output/thumbnails/blog-card.png","Copied component [paste]"
"Bloop Preloader · Custom preloader for smooth loads","Categories","https://www.framer.com/community/marketplace/components/bloop-preloader/","https://framer.com/m/Bloop-Preloader-9iJh.js@WpvYgsXMugkgWqZSHTcv","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/U5686GORwwee0c8jtLkI/bloop-preloader-Rpm5QLRumynupSTRUUUQZp1SMnIizp","output/thumbnails/bloop-preloader.png","Copied component [paste]"
"Blueprint Motion · Animated ""drawing"" border button","Categories","https://www.framer.com/community/marketplace/components/blueprint-motion/","https://framer.com/m/Button-1-tVoRW3.js@yNr5PSejJ1gYQEMgVCFl","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/wJScxHYk0zDlgQyxRU9O/blueprint-motion-UhsXqAST00QkvxhBQ1nKEO4nucNxMp","output/thumbnails/blueprint-motion.jpg","Copied component [paste]"
"Bluesky Profile · Free CMS Component","Categories","https://www.framer.com/community/marketplace/components/bluesky-profile/","https://framer.com/m/BlueskyProfileCard-1-BBVI.js@2sWvV6Se0sOMmaNiJbQl","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ChDqW2VWSHmYb81pnDbz/bluesky-profile-FLYCew4VlzMozCKxxiTcSFAXaqaGnA","output/thumbnails/bluesky-profile.png","Copied component [paste]"
"Blur Focus List · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/blur-focus-list/","https://framer.com/m/Blur-Focus-List-jRERBb.js@FZ9S4adysORzzfUQd6nB","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/uOKZelqon80K2VQ45HY7/blur-focus-list-WI5RtBgD3igYih5vn2nuCdlXIL2bpL","output/thumbnails/blur-focus-list.png","Copied component [paste]"
"Blur Reveal · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/blur-reveal/","https://framer.com/m/FloatingImage-SI5V.js@vhz9eorSGvDNdKEfawtr","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/9W6ouHRskaIkiEJrqTXO/blur-reveal-9BJ15lmvemYJRLchUqqdopellV0uMR","output/thumbnails/blur-reveal.png","Copied component [paste]"
"Blur Text Effect · Progressive character blur","Categories","https://www.framer.com/community/marketplace/components/blur-text-effect/","https://framer.com/m/JBBlurTextEffect-7Tta5o.js@1W2LR5rzpqVZinTd57pS","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/kCMdPnfgjDx7oWjuCLED/blur-text-effect-19LF0LpFetXXlDd8t12E4Sf4MbNLDK","output/thumbnails/blur-text-effect.png","Copied component [paste]"
"Blur Text Transition · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/blur-text-transition/","https://framer.com/m/Changing-Words-rMO9qk.js@pNRVwIkZcbHJQc3V66LT","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/9YcNYuELQkVuOzfLcOuj/fluid-text-switcher-HfbmZdQnwpUQXFFQyX7PjHe31mC0Pb","output/thumbnails/blur-text-transition.png","Copied component [paste]"
"Blurred Text Ticker · Infinite services ticker","Categories","https://www.framer.com/community/marketplace/components/blurred-text-ticker/","https://framer.com/m/Ticker-Blurred-Text-pGHttQ.js@tmCW0jl6beDbI5RjZcbS","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/4caa8404-7abf-4924-9864-7cf34338bd88/ivt8d8ka","output/thumbnails/blurred-text-ticker.webp","Copied component [paste]"
"Bokeh Background · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/bokeh-background/","https://framer.com/m/BokehBackgroundFreeComponent-WqQW.js@VBWAQdburaxGQg3rjJmQ","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/SB095RGBuoFsXNyfQm9L/bokeh-background-oj24hJ6fGkXJEEJnMjHeFkPnLP2hJZ","output/thumbnails/bokeh-background.jpg","Copied component [paste]"
"Book a Call - Black · Interactive Book a Call button","Categories","https://www.framer.com/community/marketplace/components/book-a-call-black/","https://framer.com/m/Book-a-Call-Button-Black-RHUxh4.js@VaW5e2yFsH9ZPGBvlYbU","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/WxMiBXigMLMX1Eh5jndb/book-a-call-black-124eQQSQMQc5bGpByHqLHfkomdorKU","output/thumbnails/book-a-call-black.png","Copied component [paste]"
"Book a Call Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/book-a-call-button/","https://framer.com/m/Book-a-Call-Button-2xb7.js@epxBinEb11VS8rCYlTmb","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/5eCutXJij5pqiLzFTjEh/book-a-call-button-WZ5BS4AM4Kalfs6yUfhriLzGTosuwr","output/thumbnails/book-a-call-button.png","Copied component [paste]"
"Book Call CTA · Book Call CTA with Hover Effect","Categories","https://www.framer.com/community/marketplace/components/book-call-cta/","https://framer.com/m/Book-Call-CTA-mezjw7.js@PdgVQS9vW0FWNGwUENJf","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/c7348e1f-2996-49fb-aeda-544f8df31c27/g3sl7hru","output/thumbnails/book-call-cta.png","Copied component [paste]"
"Book Me Button · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/book-me-button/","https://framer.com/m/Book-a-Call-CTA-kU3d.js@jUi29WnnxmPEzaowzp46","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/yWA3cUhm1Pd0GsRCs1Qb/book-me-button-6QVggm1BMFglFLuUeBgZChwShlQ2ex","output/thumbnails/book-me-button.jpg","Copied component [paste]"
"Book Showcase · modern section with customizable","Categories","https://www.framer.com/community/marketplace/components/book-showcase/","https://framer.com/m/Hero-Section-PjzJHx.js@lsWEOHw1GMcaufSvxVEd","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/media/248da9ae-73a7-42a2-bd4d-b06370242b61/ahbqufhr","output/thumbnails/book-showcase.png","Copied component [paste]"
"Book Your Experience · Plug-and-Play Clean Form Component","Categories","https://www.framer.com/community/marketplace/components/book-your-experience/","https://framer.com/m/Form-hQ3HUK.js@ofMPyy0HupcnXems2bBi","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/YowHfEgNlJUzd7heUFNw/book-your-experience-nBRE7uV3nVVCZwNtlUBTDta4fOz7Er","output/thumbnails/book-your-experience.png","Copied component [paste]"
"BookShowcase · Modern animated 3D book showcase","Categories","https://www.framer.com/community/marketplace/components/bookshowcase/","https://framer.com/m/BookShowcase-XifaA4.js@3Qdz8a1JEgV9cOIBKyhz","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/ijwpvR9WOO7drhgjvJnI/bookshowcase-kBFa0QFDO579r9isWP0G93grf5aoFX","output/thumbnails/bookshowcase.png","Copied component [paste]"
"Border Beam · Free Interactions Component","Categories","https://www.framer.com/community/marketplace/components/border-beam/","https://framer.com/m/Glow-Card-m4qh.js@xTXGQutxuYVtwabuhfCz","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/9kZkrfmhLkxv4iyL22GH/border-beam-OumwEuKnn6XxkZ7GlRsdmlhgXARnr6","output/thumbnails/border-beam.png","Copied component [paste]"
"Border Gradient · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/border-gradient/","https://framer.com/m/bordergradient-jQSg.js@C4ycU1Xv9bNF1zZ7O0QB","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/fAO9uYMhbFbWDmTWzsq8/border-gradient-PJG3hwSxuF4apzaWwwheaEot2c4KrT","output/thumbnails/border-gradient.jpg","Copied component [paste]"
"Dashed Border · Free Backgrounds Component","Categories","https://www.framer.com/community/marketplace/components/border-pattern/","https://framer.com/m/BorderPattern-zUMeyM.js@AcOY5PzYNTB6BZjaXiPw","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/4xA7nqHNlyIK9jpjKy6I/border-pattern-0RXNZ8mOW6VHWeFqih1aXdBXMgioYF","output/thumbnails/border-pattern.png","Copied component [paste]"
"Bordered Tooltip · Free Buttons Component","Categories","https://www.framer.com/community/marketplace/components/bordered-tooltip/","https://framer.com/m/Bordered-Tooltip-zvyCPD.js@CU8d8e1RdeSolPazgavR","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/TQssq98PssrWf9BPngq4/bordered-tooltip-VBvWsGZDXUDYARYzEcWqkWxPLXBEBr","output/thumbnails/bordered-tooltip.png","Copied component [paste]"
"BorderGlow · Interactive glow border button","Categories","https://www.framer.com/community/marketplace/components/borderglow/","https://framer.com/m/BorderGlow-DdZaj7.js@AdNHRk3bAl5fLFKQz6lL","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/THliagAKTbjJfOJM5hB1/borderglow-lBMOJ0HjCFqt7RjAjnp8foaHBlC1Ql","output/thumbnails/borderglow.png","Copied component [paste]"
"Bot Prevention Pro · Free Forms Component","Categories","https://www.framer.com/community/marketplace/components/bot-prevention-pro/","https://framer.com/m/Bot-Prevention-Pro-fpNUCH.js@RZ0vdf9FXbIg8SrKTX2r","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/S2KeRsV0EC6qVimk0oVG/bot-prevention-pro-1MCRFlHjtfm8mL1NQzPb4a3HeQnirM","output/thumbnails/bot-prevention-pro.jpg","Copied component [paste]"
"Bottom Navigation · Free Navigation Component","Categories","https://www.framer.com/community/marketplace/components/bottom-navigation/","https://framer.com/m/Navigation-Bar-WFb9.js@W4Kb0DAxpXbapzqr19O5","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/2juPyb8Vq1ZOL0SO1vaI/bottom-navigation-cDUOWqUE8A2vh4r3JoJQ7Ed2Jw4JIX","output/thumbnails/bottom-navigation.png","Copied component [paste]"
"Bounce Image · A modern take on the DVD bounce","Categories","https://www.framer.com/community/marketplace/components/bounce-image/","https://framer.com/m/DVDBounceImage-OX1f68.js@UugVsf5eFYzkFXiUmsXe","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/2XOifwqXBrJHYe8lbweS/bounce-image-6Kda4zc6Drp1GkTwxqpfsGgj4fjN84","output/thumbnails/bounce-image.png","Copied component [paste]"
"Bounce Loading Icon · Free Data Component","Categories","https://www.framer.com/community/marketplace/components/bounce-loading-icon/","https://framer.com/m/Loading-icon-ERuM.js@TO73evGdpsfDBoTPvuFU","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/nXmsccNIrqs2d0MF7imM/bounce-loading-icon-wZderf9deqAJ1V1sAnwV8C0DpLdDrE","output/thumbnails/bounce-loading-icon.png","Copied component [paste]"
"Bouncing Down Arrow · Free Utilities Component","Categories","https://www.framer.com/community/marketplace/components/bouncing-down-arrow/","https://framer.com/m/Bouncing-Down-Arrow-EsVeyP.js@Ihh3rpCbdd0ebhk5yycE","https://y4pdgnepgswqffpt.public.blob.vercel-storage.com/components/Ob22GQRNiy6Qyq9isHqr/bouncing-down-arrow-XUjfbNypCBtw2q3ppzmnMJkQ8z8Rmx","output/thumbnails/bouncing-down-arrow.png","Copied component [paste]"
